NAME	TITLE	SCORE	
ENSG00000215405		-2.9563267E-5	
ENSG00000241582		-2.9584895E-5	
ENSG00000215483		-2.9908635E-5	
ENSG00000242412		-3.0129235E-5	
ENSG00000238109		-3.034196E-5	
ENSG00000223254		-3.0418132E-5	
ENSG00000234185		-3.0577477E-5	
ENSG00000228446		-3.094422E-5	
ENSG00000237850		-3.107637E-5	
ENSG00000182183		-3.2038915E-5	
ENSG00000139865		-3.2039196E-5	
ENSG00000175894		-3.2105432E-5	
ENSG00000233529		-3.264717E-5	
ENSG00000208035		-3.304547E-5	
ENSG00000196166		-3.3269847E-5	
ENSG00000236029		-3.3616812E-5	
ENSG00000221319		-3.3769855E-5	
ENSG00000248210		-3.3827364E-5	
ENSG00000257044		-3.4074874E-5	
ENSG00000127472		-3.4707187E-5	
ENSG00000171116		-3.4883775E-5	
ENSG00000179580		-3.5623623E-5	
ENSG00000113303		-3.5972178E-5	
ENSG00000231563		-3.6014146E-5	
ENSG00000196335		-3.6015765E-5	
ENSG00000229022		-3.6541012E-5	
ENSG00000250804		-3.7152207E-5	
ENSG00000140459		-3.770049E-5	
ENSG00000240834		-3.7749516E-5	
ENSG00000230184		-3.7929407E-5	
ENSG00000256634		-3.7964564E-5	
ENSG00000235949		-3.8573613E-5	
ENSG00000226637		-3.9186412E-5	
ENSG00000198650		-3.965793E-5	
ENSG00000228141		-3.9679406E-5	
ENSG00000227629		-3.983841E-5	
ENSG00000135100		-4.0093324E-5	
ENSG00000254636		-4.0660576E-5	
ENSG00000170381		-4.092209E-5	
ENSG00000197910		-4.1033232E-5	
ENSG00000233543		-4.123729E-5	
ENSG00000235313		-4.1379397E-5	
ENSG00000130598		-4.1861258E-5	
ENSG00000165188		-4.2363154E-5	
ENSG00000155876		-4.2429052E-5	
ENSG00000197587		-4.2630545E-5	
ENSG00000231386		-4.280617E-5	
ENSG00000254850		-4.2907886E-5	
ENSG00000256633		-4.291515E-5	
ENSG00000226991		-4.309586E-5	
ENSG00000231911		-4.3199885E-5	
ENSG00000230572		-4.337844E-5	
ENSG00000184163		-4.3509015E-5	
ENSG00000206150		-4.3512766E-5	
ENSG00000237125		-4.3652948E-5	
ENSG00000168505		-4.370632E-5	
ENSG00000107859		-4.3777924E-5	
ENSG00000224967		-4.416306E-5	
ENSG00000163872		-4.4929366E-5	
ENSG00000157654		-4.525163E-5	
ENSG00000233996		-4.6064448E-5	
ENSG00000104760		-4.623815E-5	
ENSG00000174225		-4.6270397E-5	
ENSG00000136546		-4.675091E-5	
ENSG00000251819		-4.6785724E-5	
ENSG00000221946		-4.6786114E-5	
ENSG00000254869		-4.6834994E-5	
ENSG00000231439		-4.762811E-5	
ENSG00000231294		-4.7922957E-5	
ENSG00000241847		-4.859543E-5	
ENSG00000218337		-4.91017E-5	
ENSG00000236780		-4.9452767E-5	
ENSG00000133710		-4.9499606E-5	
ENSG00000255234		-4.966495E-5	
ENSG00000188175		-5.0028546E-5	
ENSG00000151360		-5.104133E-5	
ENSG00000216708		-5.104782E-5	
ENSG00000122025		-5.242133E-5	
ENSG00000231656		-5.2489064E-5	
ENSG00000166268		-5.270373E-5	
ENSG00000244617		-5.275805E-5	
ENSG00000223476		-5.301395E-5	
ENSG00000239112		-5.3312633E-5	
ENSG00000225235		-5.3569358E-5	
ENSG00000131094		-5.3625154E-5	
ENSG00000203451		-5.375703E-5	
ENSG00000138686		-5.4087897E-5	
ENSG00000223920		-5.428689E-5	
ENSG00000236761		-5.4707143E-5	
ENSG00000225142		-5.512832E-5	
ENSG00000232247		-5.5755874E-5	
ENSG00000035720		-5.57579E-5	
ENSG00000202399		-5.5939683E-5	
ENSG00000202357		-5.5945948E-5	
ENSG00000250989		-5.614335E-5	
ENSG00000168530		-5.6361296E-5	
ENSG00000224292		-5.6429464E-5	
ENSG00000253741		-5.6519217E-5	
ENSG00000223849		-5.670652E-5	
ENSG00000078549		-5.6874684E-5	
ENSG00000187060		-5.7126686E-5	
ENSG00000222915		-5.820586E-5	
ENSG00000226695		-5.8221583E-5	
ENSG00000198400		-5.8403646E-5	
ENSG00000242959		-5.937552E-5	
ENSG00000248661		-5.9531998E-5	
ENSG00000164483		-5.9667374E-5	
ENSG00000120211		-5.9787002E-5	
ENSG00000154642		-6.006387E-5	
ENSG00000216915		-6.006655E-5	
ENSG00000204252		-6.1870545E-5	
ENSG00000227051		-6.226394E-5	
ENSG00000147378		-6.258496E-5	
ENSG00000214761		-6.268151E-5	
ENSG00000135902		-6.27038E-5	
ENSG00000242095		-6.3188774E-5	
ENSG00000250938		-6.384505E-5	
ENSG00000248940		-6.447097E-5	
ENSG00000148291		-6.479897E-5	
ENSG00000178776		-6.50954E-5	
ENSG00000236021		-6.5400185E-5	
ENSG00000184571		-6.5596614E-5	
ENSG00000147206		-6.569592E-5	
ENSG00000237819		-6.5964894E-5	
ENSG00000184507		-6.6486966E-5	
ENSG00000254233		-6.659067E-5	
ENSG00000248599		-6.6595916E-5	
ENSG00000244158		-6.663844E-5	
ENSG00000170128		-6.721974E-5	
ENSG00000215065		-6.746199E-5	
ENSG00000171217		-6.8347836E-5	
ENSG00000246174		-6.9500544E-5	
ENSG00000230582		-6.955445E-5	
ENSG00000206069		-6.980028E-5	
ENSG00000238349		-6.9949005E-5	
ENSG00000233392		-7.0406E-5	
ENSG00000232729		-7.044508E-5	
ENSG00000182077		-7.093745E-5	
ENSG00000248371		-7.101485E-5	
ENSG00000230303		-7.148295E-5	
ENSG00000244383		-7.157918E-5	
ENSG00000167703		-7.166475E-5	
ENSG00000254543		-7.174932E-5	
ENSG00000238364		-7.1917224E-5	
ENSG00000069206		-7.194611E-5	
ENSG00000108405		-7.206947E-5	
ENSG00000146453		-7.237972E-5	
ENSG00000187105		-7.246116E-5	
ENSG00000253167		-7.282545E-5	
ENSG00000211967		-7.3031064E-5	
ENSG00000244953		-7.3151285E-5	
ENSG00000230648		-7.34293E-5	
ENSG00000255261		-7.37141E-5	
ENSG00000242411		-7.591092E-5	
ENSG00000172500		-7.591236E-5	
ENSG00000230305		-7.649114E-5	
ENSG00000248855		-7.720474E-5	
ENSG00000224239		-7.7301724E-5	
ENSG00000197880		-7.7487486E-5	
ENSG00000228056		-7.793358E-5	
ENSG00000138798		-7.797577E-5	
ENSG00000243915		-7.804323E-5	
ENSG00000254675		-7.813731E-5	
ENSG00000246528		-7.87745E-5	
ENSG00000233668		-7.899626E-5	
ENSG00000185040		-7.928618E-5	
ENSG00000116783		-8.084328E-5	
ENSG00000240093		-8.1199214E-5	
ENSG00000250999		-8.176991E-5	
ENSG00000251388		-8.188618E-5	
ENSG00000126262		-8.276073E-5	
ENSG00000169064		-8.3715684E-5	
ENSG00000229203		-8.390355E-5	
ENSG00000223631		-8.419119E-5	
ENSG00000253829		-8.4368214E-5	
ENSG00000228264		-8.499078E-5	
ENSG00000234345		-8.563502E-5	
ENSG00000233326		-8.5656495E-5	
ENSG00000144481		-8.5659136E-5	
ENSG00000143869		-8.628556E-5	
ENSG00000134115		-8.68583E-5	
ENSG00000115850		-8.712295E-5	
ENSG00000169884		-8.722218E-5	
ENSG00000133321		-8.739214E-5	
ENSG00000248449		-8.7611355E-5	
ENSG00000139656		-8.7756314E-5	
ENSG00000113520		-8.776242E-5	
ENSG00000205108		-8.779941E-5	
ENSG00000248531		-8.804491E-5	
ENSG00000224747		-8.860126E-5	
ENSG00000223816		-8.865069E-5	
ENSG00000215800		-8.8898356E-5	
ENSG00000133863		-9.0263246E-5	
ENSG00000226526		-9.068684E-5	
ENSG00000174196		-9.154881E-5	
ENSG00000257091		-9.197606E-5	
ENSG00000235902		-9.238325E-5	
ENSG00000245754		-9.2495095E-5	
ENSG00000227438		-9.249985E-5	
ENSG00000237680		-9.281661E-5	
ENSG00000256507		-9.332798E-5	
ENSG00000163746		-9.352361E-5	
ENSG00000244061		-9.3738396E-5	
ENSG00000256549		-9.4583076E-5	
ENSG00000252743		-9.475316E-5	
ENSG00000229996		-9.517031E-5	
ENSG00000215024		-9.526964E-5	
ENSG00000228415		-9.593068E-5	
ENSG00000234318		-9.597592E-5	
ENSG00000244268		-9.61797E-5	
ENSG00000255409		-9.644482E-5	
ENSG00000171724		-9.668178E-5	
ENSG00000237792		-9.6797674E-5	
ENSG00000204776		-9.7299875E-5	
ENSG00000202181		-9.749033E-5	
ENSG00000215857		-9.7665914E-5	
ENSG00000200674		-9.820792E-5	
ENSG00000226401		-9.827249E-5	
ENSG00000249214		-9.832415E-5	
ENSG00000237911		-9.93213E-5	
ENSG00000252170		-9.964778E-5	
ENSG00000244242		-9.990958E-5	
ENSG00000223885		-1.0030002E-4	
ENSG00000183729		-1.00575366E-4	
ENSG00000188822		-1.0067737E-4	
ENSG00000237294		-1.01189165E-4	
ENSG00000231233		-1.013151E-4	
ENSG00000204334		-1.0161899E-4	
ENSG00000239797		-1.0211329E-4	
ENSG00000239302		-1.0251199E-4	
ENSG00000253921		-1.033272E-4	
ENSG00000171495		-1.03782695E-4	
ENSG00000256056		-1.048257E-4	
ENSG00000250415		-1.0513012E-4	
ENSG00000231382		-1.0522299E-4	
ENSG00000213872		-1.0524762E-4	
ENSG00000114124		-1.05551495E-4	
ENSG00000226068		-1.0616753E-4	
ENSG00000167077		-1.0645455E-4	
ENSG00000073734		-1.0667375E-4	
ENSG00000228817		-1.0700274E-4	
ENSG00000166292		-1.0752164E-4	
ENSG00000239804		-1.0752286E-4	
ENSG00000163993		-1.0755325E-4	
ENSG00000204011		-1.0782128E-4	
ENSG00000226885		-1.0855013E-4	
ENSG00000244227		-1.0857281E-4	
ENSG00000212304		-1.087128E-4	
ENSG00000161103		-1.0874025E-4	
ENSG00000221887		-1.08892E-4	
ENSG00000251158		-1.0924736E-4	
ENSG00000227857		-1.0928695E-4	
ENSG00000255229		-1.0933915E-4	
ENSG00000187682		-1.09973764E-4	
ENSG00000235700		-1.1002084E-4	
ENSG00000115263		-1.101069E-4	
ENSG00000155307		-1.10150635E-4	
ENSG00000128276		-1.1015176E-4	
ENSG00000256433		-1.10221954E-4	
ENSG00000187475		-1.1053357E-4	
ENSG00000227811		-1.1054392E-4	
ENSG00000102539		-1.1074377E-4	
ENSG00000211970		-1.1109462E-4	
ENSG00000211452		-1.11423455E-4	
ENSG00000244945		-1.1146114E-4	
ENSG00000239352		-1.115807E-4	
ENSG00000161031		-1.1242801E-4	
ENSG00000256594		-1.12895934E-4	
ENSG00000204653		-1.1373754E-4	
ENSG00000207808		-1.13943286E-4	
ENSG00000130383		-1.1439476E-4	
ENSG00000180209		-1.15043054E-4	
ENSG00000254939		-1.1521866E-4	
ENSG00000214534		-1.1532674E-4	
ENSG00000147606		-1.1532826E-4	
ENSG00000237512		-1.1547776E-4	
ENSG00000212900		-1.1591651E-4	
ENSG00000202364		-1.1637204E-4	
ENSG00000246901		-1.1659552E-4	
ENSG00000242262		-1.16899864E-4	
ENSG00000236658		-1.1729653E-4	
ENSG00000230839		-1.18189644E-4	
ENSG00000230239		-1.1862256E-4	
ENSG00000168658		-1.18845084E-4	
ENSG00000249328		-1.1901145E-4	
ENSG00000185523		-1.1916103E-4	
ENSG00000225533		-1.1980709E-4	
ENSG00000172673		-1.2012972E-4	
ENSG00000246130		-1.20456614E-4	
ENSG00000246363		-1.20656696E-4	
ENSG00000220871		-1.2108671E-4	
ENSG00000218153		-1.2110804E-4	
ENSG00000226900		-1.2164326E-4	
ENSG00000227598		-1.2218136E-4	
ENSG00000179219		-1.2221122E-4	
ENSG00000156920		-1.2239072E-4	
ENSG00000135625		-1.2241592E-4	
ENSG00000182612		-1.2276386E-4	
ENSG00000241570		-1.2322742E-4	
ENSG00000250194		-1.2356852E-4	
ENSG00000237433		-1.2471087E-4	
ENSG00000251323		-1.2479324E-4	
ENSG00000223884		-1.2500248E-4	
ENSG00000223945		-1.251468E-4	
ENSG00000225578		-1.2603977E-4	
ENSG00000180712		-1.275632E-4	
ENSG00000109061		-1.2807202E-4	
ENSG00000224331		-1.2845012E-4	
ENSG00000170369		-1.2855059E-4	
ENSG00000089225		-1.2949161E-4	
ENSG00000234665		-1.3026014E-4	
ENSG00000124678		-1.3034765E-4	
ENSG00000205869		-1.3058425E-4	
ENSG00000134760		-1.3126843E-4	
ENSG00000161381		-1.313581E-4	
ENSG00000231426		-1.3228897E-4	
ENSG00000241983		-1.323772E-4	
ENSG00000239241		-1.3275688E-4	
ENSG00000251023		-1.332731E-4	
ENSG00000127362		-1.3340828E-4	
ENSG00000254260		-1.3350522E-4	
ENSG00000185515		-1.3396134E-4	
ENSG00000234913		-1.3424833E-4	
ENSG00000132254		-1.3450345E-4	
ENSG00000213471		-1.3551577E-4	
ENSG00000215805		-1.355869E-4	
ENSG00000113263		-1.3600026E-4	
ENSG00000224097		-1.3620526E-4	
ENSG00000246627		-1.3894244E-4	
ENSG00000227606		-1.3955272E-4	
ENSG00000182545		-1.399612E-4	
ENSG00000254016		-1.3996173E-4	
ENSG00000251583		-1.4002329E-4	
ENSG00000256970		-1.4087062E-4	
ENSG00000231104		-1.4183337E-4	
ENSG00000225889		-1.4217394E-4	
ENSG00000167721		-1.4221798E-4	
ENSG00000141294		-1.4227633E-4	
ENSG00000237380		-1.4251903E-4	
ENSG00000229238		-1.4259657E-4	
ENSG00000087250		-1.4306036E-4	
ENSG00000155115		-1.4313804E-4	
ENSG00000213922		-1.4335287E-4	
ENSG00000235010		-1.4441783E-4	
ENSG00000230981		-1.4470209E-4	
ENSG00000153060		-1.4564037E-4	
ENSG00000255282		-1.4582428E-4	
ENSG00000116652		-1.4583746E-4	
ENSG00000230715		-1.4594059E-4	
ENSG00000205359		-1.465517E-4	
ENSG00000229089		-1.468897E-4	
ENSG00000109320		-1.4744155E-4	
ENSG00000241593		-1.4744994E-4	
ENSG00000118855		-1.4761456E-4	
ENSG00000235888		-1.476792E-4	
ENSG00000176134		-1.4821705E-4	
ENSG00000240298		-1.4838765E-4	
ENSG00000087495		-1.4846495E-4	
ENSG00000238646		-1.4907283E-4	
ENSG00000256075		-1.4983721E-4	
ENSG00000234880		-1.5010727E-4	
ENSG00000235760		-1.5065746E-4	
ENSG00000244040		-1.5078277E-4	
ENSG00000215201		-1.5136691E-4	
ENSG00000106327		-1.5163093E-4	
ENSG00000253151		-1.5175201E-4	
ENSG00000216829		-1.5251561E-4	
ENSG00000225096		-1.5273591E-4	
ENSG00000232855		-1.5338644E-4	
ENSG00000251546		-1.5346859E-4	
ENSG00000236991		-1.5424163E-4	
ENSG00000237764		-1.5431782E-4	
ENSG00000252641		-1.5446002E-4	
ENSG00000201451		-1.5453385E-4	
ENSG00000107874		-1.5461571E-4	
ENSG00000245123		-1.5472826E-4	
ENSG00000228726		-1.5509607E-4	
ENSG00000234139		-1.5514393E-4	
ENSG00000188996		-1.5520617E-4	
ENSG00000232932		-1.5619739E-4	
ENSG00000251749		-1.5625394E-4	
ENSG00000091583		-1.5687245E-4	
ENSG00000256531		-1.5708312E-4	
ENSG00000226675		-1.5714258E-4	
ENSG00000168754		-1.577839E-4	
ENSG00000233360		-1.5838238E-4	
ENSG00000186912		-1.593168E-4	
ENSG00000226973		-1.5950445E-4	
ENSG00000229782		-1.6007831E-4	
ENSG00000156738		-1.6042571E-4	
ENSG00000163092		-1.6107564E-4	
ENSG00000176115		-1.6110939E-4	
ENSG00000224387		-1.6117054E-4	
ENSG00000162757		-1.6182795E-4	
ENSG00000179271		-1.6196976E-4	
ENSG00000242557		-1.6198526E-4	
ENSG00000168830		-1.6203962E-4	
ENSG00000238231		-1.6228584E-4	
ENSG00000252539		-1.6315305E-4	
ENSG00000244435		-1.6420464E-4	
ENSG00000163623		-1.6446413E-4	
ENSG00000240373		-1.6478424E-4	
ENSG00000091128		-1.6518272E-4	
ENSG00000216331		-1.6579745E-4	
ENSG00000232461		-1.6613872E-4	
ENSG00000250924		-1.6640358E-4	
ENSG00000230176		-1.6672429E-4	
ENSG00000203801		-1.6690814E-4	
ENSG00000251161		-1.6719973E-4	
ENSG00000239149		-1.6751981E-4	
ENSG00000183775		-1.6776552E-4	
ENSG00000184302		-1.6824059E-4	
ENSG00000132470		-1.6855042E-4	
ENSG00000248590		-1.6860387E-4	
ENSG00000213700		-1.6888176E-4	
ENSG00000239033		-1.6904307E-4	
ENSG00000223305		-1.6915961E-4	
ENSG00000221487		-1.694126E-4	
ENSG00000245883		-1.6952866E-4	
ENSG00000235570		-1.7012768E-4	
ENSG00000167741		-1.7092118E-4	
ENSG00000227256		-1.710225E-4	
ENSG00000206634		-1.716302E-4	
ENSG00000224842		-1.7192545E-4	
ENSG00000223484		-1.7194904E-4	
ENSG00000228844		-1.7212774E-4	
ENSG00000205898		-1.7240497E-4	
ENSG00000167236		-1.7261745E-4	
ENSG00000252253		-1.7327823E-4	
ENSG00000253199		-1.7333469E-4	
ENSG00000234911		-1.7365228E-4	
ENSG00000251552		-1.7443942E-4	
ENSG00000225110		-1.7460142E-4	
ENSG00000228167		-1.750363E-4	
ENSG00000243830		-1.7504625E-4	
ENSG00000253837		-1.7520503E-4	
ENSG00000236816		-1.7579086E-4	
ENSG00000253147		-1.757936E-4	
ENSG00000214998		-1.7608122E-4	
ENSG00000214646		-1.7612755E-4	
ENSG00000228882		-1.7613867E-4	
ENSG00000244758		-1.7668145E-4	
ENSG00000164556		-1.7727389E-4	
ENSG00000227120		-1.7850926E-4	
ENSG00000211974		-1.7851291E-4	
ENSG00000257097		-1.7934683E-4	
ENSG00000250347		-1.7945672E-4	
ENSG00000254226		-1.7950889E-4	
ENSG00000179869		-1.7988843E-4	
ENSG00000248479		-1.7994584E-4	
ENSG00000184055		-1.8072E-4	
ENSG00000183977		-1.814206E-4	
ENSG00000250412		-1.8191656E-4	
ENSG00000161594		-1.8223698E-4	
ENSG00000243290		-1.823414E-4	
ENSG00000235484		-1.8263009E-4	
ENSG00000199059		-1.828469E-4	
ENSG00000225405		-1.830292E-4	
ENSG00000233226		-1.8329978E-4	
ENSG00000187999		-1.8330775E-4	
ENSG00000223656		-1.8377969E-4	
ENSG00000247097		-1.8397803E-4	
ENSG00000200274		-1.8406387E-4	
ENSG00000255698		-1.8449526E-4	
ENSG00000121634		-1.8465702E-4	
ENSG00000256905		-1.8495975E-4	
ENSG00000255670		-1.8512218E-4	
ENSG00000226604		-1.8512405E-4	
ENSG00000149735		-1.8578686E-4	
ENSG00000172640		-1.8655996E-4	
ENSG00000235959		-1.8656338E-4	
ENSG00000225380		-1.8662382E-4	
ENSG00000183562		-1.8681075E-4	
ENSG00000162378		-1.8704623E-4	
ENSG00000239191		-1.8715562E-4	
ENSG00000235437		-1.8769394E-4	
ENSG00000203902		-1.8778996E-4	
ENSG00000249986		-1.8797805E-4	
ENSG00000249494		-1.883295E-4	
ENSG00000238406		-1.8848511E-4	
ENSG00000255702		-1.8854013E-4	
ENSG00000245424		-1.8922226E-4	
ENSG00000215186		-1.8955204E-4	
ENSG00000248840		-1.8956981E-4	
ENSG00000168348		-1.8958829E-4	
ENSG00000211939		-1.8975852E-4	
ENSG00000244414		-1.8987384E-4	
ENSG00000232949		-1.9005562E-4	
ENSG00000223462		-1.9011564E-4	
ENSG00000225075		-1.9033009E-4	
ENSG00000232036		-1.9063175E-4	
ENSG00000251230		-1.909135E-4	
ENSG00000204018		-1.9099032E-4	
ENSG00000253047		-1.9225023E-4	
ENSG00000082293		-1.9234799E-4	
ENSG00000223711		-1.923702E-4	
ENSG00000234705		-1.925988E-4	
ENSG00000250565		-1.9264054E-4	
ENSG00000237786		-1.9264946E-4	
ENSG00000242661		-1.9313119E-4	
ENSG00000256546		-1.9318458E-4	
ENSG00000239795		-1.9321586E-4	
ENSG00000213084		-1.9349907E-4	
ENSG00000165091		-1.9354958E-4	
ENSG00000143942		-1.9366218E-4	
ENSG00000226701		-1.9373483E-4	
ENSG00000228261		-1.9410341E-4	
ENSG00000158481		-1.9410599E-4	
ENSG00000186530		-1.9467146E-4	
ENSG00000237254		-1.950031E-4	
ENSG00000125492		-1.9531729E-4	
ENSG00000241684		-1.9535917E-4	
ENSG00000237418		-1.9565843E-4	
ENSG00000234298		-1.9628713E-4	
ENSG00000227045		-1.9671243E-4	
ENSG00000253300		-1.9721675E-4	
ENSG00000239572		-1.979365E-4	
ENSG00000255158		-1.9811693E-4	
ENSG00000225434		-1.9833037E-4	
ENSG00000239473		-1.9849051E-4	
ENSG00000127191		-1.9886323E-4	
ENSG00000223813		-1.9916228E-4	
ENSG00000231892		-1.9933071E-4	
ENSG00000121989		-1.9950178E-4	
ENSG00000200227		-1.9981859E-4	
ENSG00000184040		-1.998745E-4	
ENSG00000237782		-1.9988818E-4	
ENSG00000226241		-2.003571E-4	
ENSG00000204086		-2.0061636E-4	
ENSG00000256207		-2.0092212E-4	
ENSG00000231948		-2.0193595E-4	
ENSG00000240207		-2.021685E-4	
ENSG00000226499		-2.0222792E-4	
ENSG00000234289		-2.0249104E-4	
ENSG00000106304		-2.0287535E-4	
ENSG00000226087		-2.033785E-4	
ENSG00000164185		-2.0357972E-4	
ENSG00000239948		-2.0369049E-4	
ENSG00000253417		-2.0378089E-4	
ENSG00000119973		-2.038058E-4	
ENSG00000165810		-2.0440972E-4	
ENSG00000256869		-2.0453345E-4	
ENSG00000215464		-2.0507214E-4	
ENSG00000230368		-2.0507314E-4	
ENSG00000133063		-2.0601778E-4	
ENSG00000072274		-2.0608303E-4	
ENSG00000004848		-2.0610593E-4	
ENSG00000228857		-2.0610706E-4	
ENSG00000176366		-2.0657878E-4	
ENSG00000250552		-2.0702445E-4	
ENSG00000185860		-2.0845945E-4	
ENSG00000244453		-2.0890433E-4	
ENSG00000248668		-2.0907953E-4	
ENSG00000241163		-2.092987E-4	
ENSG00000218459		-2.0964628E-4	
ENSG00000181495		-2.0979409E-4	
ENSG00000247484		-2.1122207E-4	
ENSG00000138823		-2.1165735E-4	
ENSG00000237399		-2.1166205E-4	
ENSG00000211943		-2.1198735E-4	
ENSG00000124102		-2.1233353E-4	
ENSG00000225920		-2.1245281E-4	
ENSG00000236790		-2.1320235E-4	
ENSG00000211956		-2.1333226E-4	
ENSG00000213761		-2.1336907E-4	
ENSG00000136250		-2.1392094E-4	
ENSG00000140798		-2.1400845E-4	
ENSG00000240086		-2.1432448E-4	
ENSG00000187905		-2.143806E-4	
ENSG00000253428		-2.1440198E-4	
ENSG00000206823		-2.1447748E-4	
ENSG00000249619		-2.146118E-4	
ENSG00000224410		-2.1462669E-4	
ENSG00000229970		-2.1483516E-4	
ENSG00000240006		-2.1542703E-4	
ENSG00000237934		-2.155987E-4	
ENSG00000203601		-2.1585677E-4	
ENSG00000236526		-2.1605504E-4	
ENSG00000226496		-2.1614676E-4	
ENSG00000254186		-2.165024E-4	
ENSG00000231609		-2.1652342E-4	
ENSG00000226025		-2.1765233E-4	
ENSG00000179304		-2.177481E-4	
ENSG00000229260		-2.1821607E-4	
ENSG00000226645		-2.1899331E-4	
ENSG00000243043		-2.1913904E-4	
ENSG00000223583		-2.1947014E-4	
ENSG00000157734		-2.1974967E-4	
ENSG00000158850		-2.1976024E-4	
ENSG00000238272		-2.2017899E-4	
ENSG00000171695		-2.2025073E-4	
ENSG00000224903		-2.2042128E-4	
ENSG00000197893		-2.2119946E-4	
ENSG00000236308		-2.214406E-4	
ENSG00000230318		-2.2197302E-4	
ENSG00000250661		-2.222479E-4	
ENSG00000233878		-2.2241139E-4	
ENSG00000129925		-2.2241322E-4	
ENSG00000242741		-2.2248637E-4	
ENSG00000175699		-2.2293792E-4	
ENSG00000203301		-2.2294259E-4	
ENSG00000162438		-2.2391735E-4	
ENSG00000163221		-2.2393696E-4	
ENSG00000148541		-2.2437266E-4	
ENSG00000223403		-2.2459301E-4	
ENSG00000224215		-2.249214E-4	
ENSG00000117971		-2.2499003E-4	
ENSG00000101746		-2.2518433E-4	
ENSG00000107625		-2.2598803E-4	
ENSG00000245468		-2.2606236E-4	
ENSG00000167207		-2.2671983E-4	
ENSG00000256360		-2.2681098E-4	
ENSG00000102466		-2.269083E-4	
ENSG00000171847		-2.2728922E-4	
ENSG00000223685		-2.2766746E-4	
ENSG00000237372		-2.2786582E-4	
ENSG00000214263		-2.2800855E-4	
ENSG00000225554		-2.2812893E-4	
ENSG00000130876		-2.2820638E-4	
ENSG00000248416		-2.2826565E-4	
ENSG00000226953		-2.2861548E-4	
ENSG00000236683		-2.2896238E-4	
ENSG00000235907		-2.2993016E-4	
ENSG00000227534		-2.3040368E-4	
ENSG00000225406		-2.3052376E-4	
ENSG00000234076		-2.3058025E-4	
ENSG00000246250		-2.309924E-4	
ENSG00000228384		-2.3118638E-4	
ENSG00000225224		-2.3118789E-4	
ENSG00000227356		-2.3152045E-4	
ENSG00000164296		-2.3184785E-4	
ENSG00000230725		-2.321338E-4	
ENSG00000237292		-2.3229422E-4	
ENSG00000214132		-2.324649E-4	
ENSG00000255504		-2.3288661E-4	
ENSG00000246477		-2.3296589E-4	
ENSG00000164744		-2.3358033E-4	
ENSG00000255768		-2.3368174E-4	
ENSG00000232411		-2.3391192E-4	
ENSG00000136110		-2.3452446E-4	
ENSG00000227280		-2.3471595E-4	
ENSG00000203414		-2.3488345E-4	
ENSG00000178556		-2.3494451E-4	
ENSG00000205021		-2.3602806E-4	
ENSG00000218730		-2.3628952E-4	
ENSG00000252334		-2.3646379E-4	
ENSG00000108878		-2.3681871E-4	
ENSG00000206838		-2.3695368E-4	
ENSG00000158488		-2.371998E-4	
ENSG00000246350		-2.371998E-4	
ENSG00000211753		-2.3720314E-4	
ENSG00000067646		-2.3741125E-4	
ENSG00000240990		-2.3773106E-4	
ENSG00000184659		-2.3778662E-4	
ENSG00000113600		-2.3808618E-4	
ENSG00000231173		-2.383376E-4	
ENSG00000021488		-2.385131E-4	
ENSG00000230340		-2.3872251E-4	
ENSG00000211670		-2.3938307E-4	
ENSG00000162763		-2.3955115E-4	
ENSG00000173769		-2.3956959E-4	
ENSG00000233642		-2.3992982E-4	
ENSG00000226381		-2.4008799E-4	
ENSG00000211965		-2.4035637E-4	
ENSG00000173157		-2.4085831E-4	
ENSG00000132837		-2.412618E-4	
ENSG00000249693		-2.4185548E-4	
ENSG00000256450		-2.4273156E-4	
ENSG00000250697		-2.4282488E-4	
ENSG00000237592		-2.4338553E-4	
ENSG00000189280		-2.4358576E-4	
ENSG00000224977		-2.4454534E-4	
ENSG00000213069		-2.4480696E-4	
ENSG00000243754		-2.44841E-4	
ENSG00000154342		-2.450883E-4	
ENSG00000221040		-2.465814E-4	
ENSG00000228124		-2.4695956E-4	
ENSG00000228992		-2.4751018E-4	
ENSG00000213221		-2.4758605E-4	
ENSG00000167080		-2.4768276E-4	
ENSG00000128573		-2.4782264E-4	
ENSG00000229033		-2.4796507E-4	
ENSG00000215450		-2.4798381E-4	
ENSG00000236833		-2.484726E-4	
ENSG00000179639		-2.4882256E-4	
ENSG00000232124		-2.4899677E-4	
ENSG00000252614		-2.4979745E-4	
ENSG00000225457		-2.5036157E-4	
ENSG00000242308		-2.5037353E-4	
ENSG00000112992		-2.5050057E-4	
ENSG00000211658		-2.5055007E-4	
ENSG00000240665		-2.5056436E-4	
ENSG00000233198		-2.5068436E-4	
ENSG00000186431		-2.5069772E-4	
ENSG00000230359		-2.508165E-4	
ENSG00000179412		-2.5102205E-4	
ENSG00000229847		-2.510897E-4	
ENSG00000232692		-2.51148E-4	
ENSG00000171502		-2.514926E-4	
ENSG00000254267		-2.51678E-4	
ENSG00000224577		-2.534597E-4	
ENSG00000232396		-2.534597E-4	
ENSG00000176018		-2.537746E-4	
ENSG00000243961		-2.5399285E-4	
ENSG00000197520		-2.5411873E-4	
ENSG00000255939		-2.5515698E-4	
ENSG00000112232		-2.5580626E-4	
ENSG00000225338		-2.5615198E-4	
